variable,dummyVariable,typeEnd,databaseStart,variableStart,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes
DPS_07,DPS_07_cat4_NA::a,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_07],cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Sad/depressed - weight change - 2 wk,"Did you gain weight, lose weight or stay about the same?",
DPS_07,DPS_07_cat4_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_07],cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Sad/depressed - weight change - 2 wk,"Did you gain weight, lose weight or stay about the same?",
DPS_07,DPS_07_cat4_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_07],cat,NA::b,4,missing,missing,N/A,else,else,Sad/depressed - weight change - 2 wk,"Did you gain weight, lose weight or stay about the same?",
DPS_08A,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08A],cont,copy,N/A,Weight,Weight,N/A,"[1,90]",Weight,Sad/depressed - weight change (amount) - 2 wk,About how much did you gain/lose?,
DPS_08A,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08A],cont,NA::a,N/A,not applicable,not applicable,N/A,996,not applicable,Sad/depressed - weight change (amount) - 2 wk,About how much did you gain/lose?,
DPS_08A,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08A],cont,NA::b,N/A,missing,missing,N/A,"[997,999]",don't know (999.7); refusal (999.8); not stated (999.9),Sad/depressed - weight change (amount) - 2 wk,About how much did you gain/lose?,
DPS_08A,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08A],cont,NA::b,N/A,missing,missing,N/A,else,else,Sad/depressed - weight change (amount) - 2 wk,About how much did you gain/lose?,
DPS_08B,DPS_08B_cat2_1,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08B],cat,1,2,Pounds,Pounds,N/A,1,Pounds,Sad/depressed - weight change (lb/kg) - 2 wk,Interviewer: Was that in pounds or in kilograms?,
DPS_08B,DPS_08B_cat2_2,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08B],cat,2,2,Kilograms,Kilograms,N/A,2,Kilograms,Sad/depressed - weight change (lb/kg) - 2 wk,Interviewer: Was that in pounds or in kilograms?,
DPS_08B,DPS_08B_cat2_NA::a,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08B],cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Sad/depressed - weight change (lb/kg) - 2 wk,Interviewer: Was that in pounds or in kilograms?,
DPS_08B,DPS_08B_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08B],cat,NA::b,2,missing,missing,N/A,9,not stated,Sad/depressed - weight change (lb/kg) - 2 wk,Interviewer: Was that in pounds or in kilograms?,
DPS_08B,DPS_08B_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_08B],cat,NA::b,2,missing,missing,N/A,else,else,Sad/depressed - weight change (lb/kg) - 2 wk,Interviewer: Was that in pounds or in kilograms?,
DPS_09,DPS_09_cat2_1,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_09],cat,1,2,Yes,Yes,N/A,1,Yes,Sad/depressed - trouble falling asleep - 2 wk,Did you have more trouble falling asleep than you usually do?,
DPS_09,DPS_09_cat2_2,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_09],cat,2,2,No,No,N/A,2,No,Sad/depressed - trouble falling asleep - 2 wk,Did you have more trouble falling asleep than you usually do?,
DPS_09,DPS_09_cat2_NA::a,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_09],cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Sad/depressed - trouble falling asleep - 2 wk,Did you have more trouble falling asleep than you usually do?,
DPS_09,DPS_09_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_09],cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Sad/depressed - trouble falling asleep - 2 wk,Did you have more trouble falling asleep than you usually do?,
DPS_09,DPS_09_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_09],cat,NA::b,2,missing,missing,N/A,else,else,Sad/depressed - trouble falling asleep - 2 wk,Did you have more trouble falling asleep than you usually do?,
DPS_10,DPS_10_cat3_1,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_10],cat,1,3,Every night,Every night,N/A,1,Every night,Sad/depressed trouble falling asleep - frequency - 2 wk,"How often did that happen: (every night, nearly every night, or less often)?",
DPS_10,DPS_10_cat3_2,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_10],cat,2,3,Nearly every night,Nearly every night,N/A,2,Nearly every night,Sad/depressed trouble falling asleep - frequency - 2 wk,"How often did that happen: (every night, nearly every night, or less often)?",
DPS_10,DPS_10_cat3_3,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_10],cat,3,3,Less often,Less often,N/A,3,Less often,Sad/depressed trouble falling asleep - frequency - 2 wk,"How often did that happen: (every night, nearly every night, or less often)?",
DPS_10,DPS_10_cat3_NA::a,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_10],cat,NA::a,3,not applicable,not applicable,N/A,6,not applicable,Sad/depressed trouble falling asleep - frequency - 2 wk,"How often did that happen: (every night, nearly every night, or less often)?",
DPS_10,DPS_10_cat3_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_10],cat,NA::b,3,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Sad/depressed trouble falling asleep - frequency - 2 wk,"How often did that happen: (every night, nearly every night, or less often)?",
DPS_10,DPS_10_cat3_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_10],cat,NA::b,3,missing,missing,N/A,else,else,Sad/depressed trouble falling asleep - frequency - 2 wk,"How often did that happen: (every night, nearly every night, or less often)?",
DPS_11,DPS_11_cat2_1,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_11],cat,1,2,Yes,Yes,N/A,1,Yes,Sad/depressed - trouble concentrating - 2 wk,Did you have a lot more trouble concentrating than usual?,
DPS_11,DPS_11_cat2_2,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_11],cat,2,2,No,No,N/A,2,No,Sad/depressed - trouble concentrating - 2 wk,Did you have a lot more trouble concentrating than usual?,
DPS_11,DPS_11_cat2_NA::a,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_11],cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Sad/depressed - trouble concentrating - 2 wk,Did you have a lot more trouble concentrating than usual?,
DPS_11,DPS_11_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_11],cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Sad/depressed - trouble concentrating - 2 wk,Did you have a lot more trouble concentrating than usual?,
DPS_11,DPS_11_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_11],cat,NA::b,2,missing,missing,N/A,else,else,Sad/depressed - trouble concentrating - 2 wk,Did you have a lot more trouble concentrating than usual?,
DPS_12,DPS_12_cat2_1,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_12],cat,1,2,Yes,Yes,N/A,1,Yes,Sad/depressed - felt down on self - 2 wk,"At these times, people sometimes feel down on themselves, no good or worthless. Did you feel this way?",
DPS_12,DPS_12_cat2_2,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_12],cat,2,2,No,No,N/A,2,No,Sad/depressed - felt down on self - 2 wk,"At these times, people sometimes feel down on themselves, no good or worthless. Did you feel this way?",
DPS_12,DPS_12_cat2_NA::a,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_12],cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Sad/depressed - felt down on self - 2 wk,"At these times, people sometimes feel down on themselves, no good or worthless. Did you feel this way?",
DPS_12,DPS_12_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_12],cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Sad/depressed - felt down on self - 2 wk,"At these times, people sometimes feel down on themselves, no good or worthless. Did you feel this way?",
DPS_12,DPS_12_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_12],cat,NA::b,2,missing,missing,N/A,else,else,Sad/depressed - felt down on self - 2 wk,"At these times, people sometimes feel down on themselves, no good or worthless. Did you feel this way?",
DPS_13,DPS_13_cat2_1,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_13],cat,1,2,Yes,Yes,N/A,1,Yes,Sad/depressed - thought a lot about death - 2 wk,"Did you think a lot about death - either your own, someone elses, or death in general?",
DPS_13,DPS_13_cat2_2,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_13],cat,2,2,No,No,N/A,2,No,Sad/depressed - thought a lot about death - 2 wk,"Did you think a lot about death - either your own, someone elses, or death in general?",
DPS_13,DPS_13_cat2_NA::a,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_13],cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Sad/depressed - thought a lot about death - 2 wk,"Did you think a lot about death - either your own, someone elses, or death in general?",
DPS_13,DPS_13_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_13],cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Sad/depressed - thought a lot about death - 2 wk,"Did you think a lot about death - either your own, someone elses, or death in general?",
DPS_13,DPS_13_cat2_NA::b,cat,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_13],cat,NA::b,2,missing,missing,N/A,else,else,Sad/depressed - thought a lot about death - 2 wk,"Did you think a lot about death - either your own, someone elses, or death in general?",
DPS_14,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_14],cont,copy,N/A,Number of weeks,Number of weeks,weeks,"[2,53]",Number of week feel this way,Sad/depressed - number of weeks - 12 mo,About how many weeks altogether did you feel this way during the past 12 months?,
DPS_14,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_14],cont,NA::a,N/A,not applicable,not applicable,weeks,96,not applicable,Sad/depressed - number of weeks - 12 mo,About how many weeks altogether did you feel this way during the past 12 months?,
DPS_14,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_14],cont,NA::b,N/A,missing,missing,weeks,"[97,99]",don't know (97); refusal (98); not stated (99),Sad/depressed - number of weeks - 12 mo,About how many weeks altogether did you feel this way during the past 12 months?,
DPS_14,N/A,cont,"cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p",[DPS_14],cont,NA::b,N/A,missing,missing,weeks,else,else,Sad/depressed - number of weeks - 12 mo,About how many weeks altogether did you feel this way during the past 12 months?,
DPSDMT,DPSDMT_cat12_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,1,12,January,January,N/A,1,January,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,2,12,February,February,N/A,2,February,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_3,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,3,12,March,March,N/A,3,March,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_4,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,4,12,April,April,N/A,4,April,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_5,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,5,12,May,May,N/A,5,May,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_6,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,6,12,June,June,N/A,6,June,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_7,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,7,12,July,July,N/A,7,July,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_8,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,8,12,August,August,N/A,8,August,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_9,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,9,12,September,September,N/A,9,September,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_10,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,10,12,October,October,N/A,10,October,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_11,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,11,12,November,November,N/A,11,November,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_12,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,12,12,December,December,N/A,12,December,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_NA::a,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,NA::a,12,not applicable,not applicable,N/A,96,not applicable,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,NA::b,12,missing,missing,N/A,99,not stated,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDMT,DPSDMT_cat12_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADMT, cchs2003_p::DPSCDMT, cchs2005_p::DPSEDMT, [DPSDMT]",cat,NA::b,12,missing,missing,N/A,else,else,Specific month when felt depressed,Specific month felt depressed - 2 weeks in a row - (D),
DPSDPP,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADPP, cchs2003_p::DPSCDPP, cchs2005_p::DPSEDPP, [DPSDPP]",cont,copy,N/A,Depression Scale - Predicted Probability,Depression Scale - Predicted Probability,N/A,"[0,0.90]",Predicted Probability,Depression Scale - Predicted Probability,Depression Scale - Predicted Probability,"Variable was documented as a categorical variable with categories 0, 0.05, 0.25, 0.50, 0.80, 0.90 across all cycles. See documentation for DPSDPP() for more details, or type ?DPSDPP in the console."
DPSDPP,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADPP, cchs2003_p::DPSCDPP, cchs2005_p::DPSEDPP, [DPSDPP]",cont,NA::a,N/A,not applicable,not applicable,N/A,9.96,not applicable,Depression Scale - Predicted Probability,Depression Scale - Predicted Probability,
DPSDPP,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADPP, cchs2003_p::DPSCDPP, cchs2005_p::DPSEDPP, [DPSDPP]",cont,NA::b,N/A,missing,missing,N/A,9.99,not stated,Depression Scale - Predicted Probability,Depression Scale - Predicted Probability,
DPSDPP,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADPP, cchs2003_p::DPSCDPP, cchs2005_p::DPSEDPP, [DPSDPP]",cont,NA::b,N/A,missing,missing,N/A,else,else,Depression Scale - Predicted Probability,Depression Scale - Predicted Probability,
DPSDSF,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADSF, cchs2003_p::DPSCDSF, cchs2005_p::DPSEDSF, [DPSDSF]",cont,copy,N/A,Depression Scale - Short Form Score,Depression Scale - Short Form Score,N/A,"[0,8]",Short Form Score,Depression Scale - Short Form Score,Depression Scale - Short Form Score,
DPSDSF,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADSF, cchs2003_p::DPSCDSF, cchs2005_p::DPSEDSF, [DPSDSF]",cont,NA::a,N/A,not applicable,not applicable,N/A,96,not applicable,Depression Scale - Short Form Score,Depression Scale - Short Form Score,
DPSDSF,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADSF, cchs2003_p::DPSCDSF, cchs2005_p::DPSEDSF, [DPSDSF]",cont,NA::b,N/A,missing,missing,N/A,99,not stated,Depression Scale - Short Form Score,Depression Scale - Short Form Score,
DPSDSF,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADSF, cchs2003_p::DPSCDSF, cchs2005_p::DPSEDSF, [DPSDSF]",cont,NA::b,N/A,missing,missing,N/A,else,else,Depression Scale - Short Form Score,Depression Scale - Short Form Score,
DPSDWK,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADWK, cchs2003_p::DPSCDWK, cchs2005_p::DPSEDWK, [DPSDWK]",cont,copy,N/A,Number of weeks,Number of weeks,weeks,"[2,53]",Number of weeks felt depressed,Number of weeks felt depressed - (D),Number of weeks felt depressed - (D),
DPSDWK,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADWK, cchs2003_p::DPSCDWK, cchs2005_p::DPSEDWK, [DPSDWK]",cont,NA::a,N/A,not applicable,not applicable,weeks,96,not applicable,Number of weeks felt depressed - (D),Number of weeks felt depressed - (D),
DPSDWK,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADWK, cchs2003_p::DPSCDWK, cchs2005_p::DPSEDWK, [DPSDWK]",cont,NA::b,N/A,missing,missing,weeks,99,not stated,Number of weeks felt depressed - (D),Number of weeks felt depressed - (D),
DPSDWK,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::DPSADWK, cchs2003_p::DPSCDWK, cchs2005_p::DPSEDWK, [DPSDWK]",cont,NA::b,N/A,missing,missing,weeks,else,else,Number of weeks felt depressed - (D),Number of weeks felt depressed - (D),
DEPDVSEV,DEPDVSEV_cat6_1,,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,1,6,No depression,No depression,N/A,0,No depression,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),This module is a validated instrument to measure self-reported depression. It is called PHQ-9 and was developed by Spitzer et al (1999). It was first introduced in the CCHS in 2015.
DEPDVSEV,DEPDVSEV_cat6_2,,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,2,6,Minimal depression,Minimal depression,N/A,1,Minimal depression,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),
DEPDVSEV,DEPDVSEV_cat6_3,,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,3,6,Mild depression,Mild depression,N/A,2,Mild depression,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),
DEPDVSEV,DEPDVSEV_cat6_4,,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,4,6,Moderate depression,Moderate depression,N/A,3,Moderate depression,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),
DEPDVSEV,DEPDVSEV_cat6_5,,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,5,6,Moderately severe depression,Moderately severe depression,N/A,4,Moderately severe depression,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),
DEPDVSEV,DEPDVSEV_cat6_6,,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,6,6,Severe depression,Severe depression,N/A,5,Severe depression,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),
DEPDVSEV,N/A,cont,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,NA::a,N/A,not applicable,not applicable,N/A,6,not applicable,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),
DEPDVSEV,N/A,cont,"cchs2015_2016_p, cchs2017_2018_p",[DEPDVPHQ],cat,NA::b,N/A,missing,missing,N/A,"[7,9]",not stated,Depression scale - severity of depression - (D),Depression scale - severity of depression - (D),
