variable,dummyVariable,toType,databaseStart,variableStart,fromType,recTo,numValidCat,catLabel,catLabelLong,units,recFrom,catStartLabel,variableStartShortLabel,variableStartLabel,notes
FVCDSAL,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADSAL, cchs-82M0013-E-2003-c2-1-General File::FVCCDSAL, cchs-82M0013-E-2005-c3-1-main-file::FVCEDSAL, [FVCDSAL]",cont,copy,N/A,Daily salad,Daily salad,N/A,0:20,Daily consumption - green salad - (D),Daily salad,Daily consumption - green salad - (D),
FVCDSAL,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADSAL, cchs-82M0013-E-2003-c2-1-General File::FVCCDSAL, cchs-82M0013-E-2005-c3-1-main-file::FVCEDSAL, [FVCDSAL]",cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Daily salad,Daily consumption - green salad - (D),
FVCDSAL,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADSAL, cchs-82M0013-E-2003-c2-1-General File::FVCCDSAL, cchs-82M0013-E-2005-c3-1-main-file::FVCEDSAL, [FVCDSAL]",cont,NA::b,N/A,missing,missing,N/A,999.7:999.9,don't know (999.7); refusal (999.8); not stated (999.9),Daily salad,Daily consumption - green salad - (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS
FVCDSAL,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADSAL, cchs-82M0013-E-2003-c2-1-General File::FVCCDSAL, cchs-82M0013-E-2005-c3-1-main-file::FVCEDSAL, [FVCDSAL]",cont,NA::b,N/A,else,else,N/A,else,else,Daily salad,Daily consumption - green salad - (D),
FVCDPOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADPOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDPOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDPOT, [FVCDPOT]",cont,copy,N/A,Daily potatoes,Daily potatoes,N/A,0:20,Daily consumption - potatoes - (D),Daily potatoes,Daily consumption - potatoes - (D),
FVCDPOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADPOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDPOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDPOT, [FVCDPOT]",cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Daily potatoes,Daily consumption - potatoes - (D),
FVCDPOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADPOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDPOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDPOT, [FVCDPOT]",cont,NA::b,N/A,missing,missing,N/A,999.7:999.9,don't know (999.7); refusal (999.8); not stated (999.9),Daily potatoes,Daily consumption - potatoes - (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS
FVCDPOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADPOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDPOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDPOT, [FVCDPOT]",cont,NA::b,N/A,else,else,N/A,else,else,Daily potatoes,Daily consumption - potatoes - (D),
FVCDCAR,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADCAR, cchs-82M0013-E-2003-c2-1-General File::FVCCDCAR, cchs-82M0013-E-2005-c3-1-main-file::FVCEDCAR, [FVCDCAR]",cont,copy,N/A,Daily carrots,Daily carrots,N/A,0:20,Daily consumption - carrots - (D),Daily carrots,Daily consumption - carrots - (D),
FVCDCAR,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADCAR, cchs-82M0013-E-2003-c2-1-General File::FVCCDCAR, cchs-82M0013-E-2005-c3-1-main-file::FVCEDCAR, [FVCDCAR]",cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Daily carrots,Daily consumption - carrots - (D),
FVCDCAR,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADCAR, cchs-82M0013-E-2003-c2-1-General File::FVCCDCAR, cchs-82M0013-E-2005-c3-1-main-file::FVCEDCAR, [FVCDCAR]",cont,NA::b,N/A,missing,missing,N/A,999.7:999.9,don't know (999.7); refusal (999.8); not stated (999.9),Daily carrots,Daily consumption - carrots - (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS
FVCDCAR,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADCAR, cchs-82M0013-E-2003-c2-1-General File::FVCCDCAR, cchs-82M0013-E-2005-c3-1-main-file::FVCEDCAR, [FVCDCAR]",cont,NA::b,N/A,else,else,N/A,else,else,Daily carrots,Daily consumption - carrots - (D),
FVCDVEG,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADVEG, cchs-82M0013-E-2003-c2-1-General File::FVCCDVEG, cchs-82M0013-E-2005-c3-1-main-file::FVCEDVEG, [FVCDVEG]",cont,copy,N/A,Daily other vegetables,Daily other vegetables,N/A,0:20,Daily consumption other vegetables - (D),Daily other vegetables,Daily consumption other vegetables - (D),
FVCDVEG,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADVEG, cchs-82M0013-E-2003-c2-1-General File::FVCCDVEG, cchs-82M0013-E-2005-c3-1-main-file::FVCEDVEG, [FVCDVEG]",cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Daily other vegetables,Daily consumption other vegetables - (D),
FVCDVEG,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADVEG, cchs-82M0013-E-2003-c2-1-General File::FVCCDVEG, cchs-82M0013-E-2005-c3-1-main-file::FVCEDVEG, [FVCDVEG]",cont,NA::b,N/A,missing,missing,N/A,999.7:999.9,don't know (999.7); refusal (999.8); not stated (999.9),Daily other vegetables,Daily consumption other vegetables - (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS
FVCDVEG,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADVEG, cchs-82M0013-E-2003-c2-1-General File::FVCCDVEG, cchs-82M0013-E-2005-c3-1-main-file::FVCEDVEG, [FVCDVEG]",cont,NA::b,N/A,else,else,N/A,else,else,Daily other vegetables,Daily consumption other vegetables - (D),
FVCDTOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADTOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDTOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDTOT, [FVCDTOT]",cont,copy,N/A,Daily total fruits and vegetables,Daily total fruits and vegetables,N/A,0:47.3,Daily consumption - total fruits and veg. - (D),Daily total fruits and vegetables,Daily consumption - total fruits and veg. - (D),
FVCDTOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADTOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDTOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDTOT, [FVCDTOT]",cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Daily total fruits and vegetables,Daily consumption - total fruits and veg. - (D),
FVCDTOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADTOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDTOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDTOT, [FVCDTOT]",cont,NA::b,N/A,missing,missing,N/A,999.7:999.9,don't know (999.7); refusal (999.8); not stated (999.9),Daily total fruits and vegetables,Daily consumption - total fruits and veg. - (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS
FVCDTOT,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::FVCADTOT, cchs-82M0013-E-2003-c2-1-General File::FVCCDTOT, cchs-82M0013-E-2005-c3-1-main-file::FVCEDTOT, [FVCDTOT]",cont,NA::b,N/A,else,else,N/A,else,else,Daily total fruits and vegetables,Daily consumption - total fruits and veg. - (D),
PACDEE,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::PACADEE, cchs-82M0013-E-2003-c2-1-General File::PACCDEE, cchs-82M0013-E-2005-c3-1-main-file::PACEDEE, [PACDEE]",cont,copy,N/A,Physical Activity,Average daily leisure time energy expenditure in METs,METS,0:43.5,Daily energy expenditure - (D),Physical Activity,Daily energy expenditure - (D),
PACDEE,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::PACADEE, cchs-82M0013-E-2003-c2-1-General File::PACCDEE, cchs-82M0013-E-2005-c3-1-main-file::PACEDEE, [PACDEE]",cont,NA::a,N/A,not applicable,not applicable,METS,99.6,Not applicable,Physical Activity,Daily energy expenditure - (D),
PACDEE,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::PACADEE, cchs-82M0013-E-2003-c2-1-General File::PACCDEE, cchs-82M0013-E-2005-c3-1-main-file::PACEDEE, [PACDEE]",cont,NA::b,N/A,missing,missing,METS,99.7:99.9,don't know (99.7); refusal (99.8); not stated (99.9),Physical Activity,Daily energy expenditure - (D),Don't know (99.7) and refusal (99.8) not included in 2001 CCHS
PACDEE,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::PACADEE, cchs-82M0013-E-2003-c2-1-General File::PACCDEE, cchs-82M0013-E-2005-c3-1-main-file::PACEDEE, [PACDEE]",cont,NA::b,N/A,else,else,METS,else,else,Physical Activity,Daily energy expenditure - (D),
CCC_031,CCC_031_cat2_1,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_031, cchs-82M0013-E-2003-c2-1-General File::CCCC_031, cchs-82M0013-E-2005-c3-1-main-file::CCCE_031, [CCC_031]",cat,1,2,Asthma,Asthma,N/A,1,Yes (Do you have asthma?),Asthma,Do you have asthma?,
CCC_031,CCC_031_cat2_2,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_031, cchs-82M0013-E-2003-c2-1-General File::CCCC_031, cchs-82M0013-E-2005-c3-1-main-file::CCCE_031, [CCC_031]",cat,2,2,No asthma,No asthma,N/A,2,No (Do you have asthma?),Asthma,Do you have asthma?,
CCC_031,CCC_031_cat2_NA::a,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_031, cchs-82M0013-E-2003-c2-1-General File::CCCC_031, cchs-82M0013-E-2005-c3-1-main-file::CCCE_031, [CCC_031]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Asthma,Do you have asthma?,
CCC_031,CCC_031_cat2_NA::b,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_031, cchs-82M0013-E-2003-c2-1-General File::CCCC_031, cchs-82M0013-E-2005-c3-1-main-file::CCCE_031, [CCC_031]",cat,NA::b,2,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Asthma,Do you have asthma?,
CCC_031,CCC_031_cat2_NA::b,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_031, cchs-82M0013-E-2003-c2-1-General File::CCCC_031, cchs-82M0013-E-2005-c3-1-main-file::CCCE_031, [CCC_031]",cat,NA::b,2,else,else,N/A,else,else,Asthma,Do you have asthma?,
CCC_051,CCC_051_cat2_1,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_051, cchs-82M0013-E-2003-c2-1-General File::CCCC_051, cchs-82M0013-E-2005-c3-1-main-file::CCCE_051, [CCC_051]",cat,1,2,Arthritis/Rheumatism,Arthritis/Rheumatism,N/A,1,Yes (Do you have arthritis or rheumatism?),Arthritis/Rheumatism,Do you have arthritis or rheumatism?,
CCC_051,CCC_051_cat2_2,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_051, cchs-82M0013-E-2003-c2-1-General File::CCCC_051, cchs-82M0013-E-2005-c3-1-main-file::CCCE_051, [CCC_051]",cat,2,2,No Arthritis/Rheumatism,No Arthritis/Rheumatism,N/A,2,No (Do you have arthritis or rheumatism?),Arthritis/Rheumatism,Do you have arthritis or rheumatism?,
CCC_051,CCC_051_cat2_NA::a,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_051, cchs-82M0013-E-2003-c2-1-General File::CCCC_051, cchs-82M0013-E-2005-c3-1-main-file::CCCE_051, [CCC_051]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Arthritis/Rheumatism,Do you have arthritis or rheumatism?,
CCC_051,CCC_051_cat2_NA::b,cat,"cchs-82M0013-E-2001-c1-1-general-file, cchs-82M0013-E-2003-c2-1-General File, cchs-82M0013-E-2005-c3-1-main-file, cchs-E-2007-2008-AnnualComponent, CCHS-82M0013-E-2009-2010-Annualcomponent, CCHS-82M0013-E-2010-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component","cchs-82M0013-E-2001-c1-1-general-file::CCCA_051, cchs-82M0013-E-2003-c2-1-General File::CCCC_051, cchs-82M0013-E-2005-c3-1-main-file::CCCE_051, [CCC_051]",cat,NA::b,2,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Arthritis/Rheumatism,Do you have arthritis or rheumatism?,
